date;age;sex;vrs_cases
2010-02-22;0;Male;34
2010-02-22;1;Female;6
2010-02-22;1;Male;4
2010-02-22;2;Female;3
2010-02-22;2;Male;3
2010-02-22;3;Female;1
2010-02-22;4;Female;1
2010-02-23;0;Female;17
2010-02-23;0;Male;28
2010-02-23;1;Female;1
2010-02-23;1;Male;4
2010-02-23;2;Female;2
2010-02-23;2;Male;1
2010-02-23;3;Female;1
2010-02-24;0;Female;21
2010-02-24;0;Male;28
2010-02-24;1;Female;3
2010-02-24;1;Male;2
2010-02-25;0;Female;14
2010-02-25;0;Male;23
2010-02-25;1;Female;3
2010-02-25;1;Male;6
2010-02-25;2;Male;1
2010-02-25;4;Female;1
2010-02-26;0;Female;13
2010-02-26;0;Male;24
2010-02-26;1;Female;4
2010-02-26;1;Male;6
2010-02-26;2;Female;2
2010-02-26;2;Male;1
2010-02-26;3;Female;1
2010-02-27;0;Female;1
2010-02-27;0;Male;4
2010-02-28;0;Male;3
2010-03-01;0;Female;18
2010-03-01;0;Male;38
2010-03-01;1;Female;7
2010-03-01;1;Male;10
2010-03-01;2;Female;1
2010-03-01;2;Male;3
2010-03-01;3;Female;1
2010-03-02;0;Female;24
2010-03-02;0;Male;35
2010-03-02;1;Female;3
2010-03-02;1;Male;5
2010-03-02;3;Female;1
2010-03-03;0;Female;11
2010-03-03;0;Male;15
2010-03-03;1;Female;1
2010-03-03;1;Male;6
2010-03-03;2;Female;4
2010-03-04;0;Female;19
2010-03-04;0;Male;18
2010-03-04;1;Female;1
2010-03-04;1;Male;6
2010-03-04;2;Male;2
2010-03-05;0;Female;20
2010-03-05;0;Male;31
2010-03-05;1;Female;9
2010-03-05;1;Male;4
2010-03-05;2;Male;1
2010-03-05;3;Female;1
2010-03-06;0;Female;2
2010-03-06;0;Male;4
2010-03-06;1;Female;1
2010-03-07;0;Female;1
2010-03-07;0;Male;1
2010-03-07;1;Female;1
2010-03-08;0;Female;18
2010-03-08;0;Male;26
2010-03-08;1;Female;2
2010-03-08;1;Male;2
2010-03-08;2;Male;1
2010-03-08;3;Female;1
2010-03-09;0;Female;18
2010-03-09;0;Male;40
2010-03-09;1;Female;5
2010-03-09;1;Male;2
2010-03-09;2;Male;1
2010-03-10;0;Female;23
2010-03-10;0;Male;29
2010-03-10;1;Female;3
2010-03-10;1;Male;5
2010-03-10;2;Female;2
2010-03-10;2;Male;1
2010-03-10;3;Female;1
2010-03-10;4;Female;1
2010-03-11;0;Female;15
2010-03-11;0;Male;36
2010-03-11;1;Female;6
2010-03-11;1;Male;7
2010-03-11;2;Female;2
2010-03-11;4;Female;1
2010-03-11;4;Male;2
2010-03-12;0;Female;18
2010-03-12;0;Male;24
2010-03-12;1;Female;3
2010-03-12;1;Male;5
2010-03-12;2;Male;1
2010-03-12;3;Female;1
2010-03-12;4;Male;2
2010-03-13;0;Female;3
2010-03-13;0;Male;1
2010-03-14;0;Female;2
2010-03-15;0;Female;17
2010-03-15;0;Male;48
2010-03-15;1;Female;8
2010-03-15;1;Male;13
2010-03-15;3;Female;1
2010-03-15;3;Male;1
2010-03-16;0;Female;26
2010-03-16;0;Male;31
2010-03-16;1;Female;4
2010-03-16;1;Male;2
2010-03-16;2;Female;1
2010-03-16;2;Male;1
2010-03-17;0;Female;25
2010-03-17;0;Male;29
2010-03-17;1;Female;6
2010-03-17;1;Male;4
2010-03-17;2;Female;1
2010-03-18;0;Female;17
2010-03-18;0;Male;36
2010-03-18;1;Female;3
2010-03-18;1;Male;7
2010-03-18;2;Male;1
2010-03-18;3;Male;1
2010-03-19;0;Female;17
2010-03-19;0;Male;26
2010-03-19;1;Female;6
2010-03-19;1;Male;2
2010-03-19;2;Female;1
2010-03-20;0;Female;2
2010-03-20;0;Male;3
2010-03-20;1;Male;1
2010-03-21;0;Female;2
2010-03-21;0;Male;2
2010-03-21;1;Female;1
2010-03-22;0;Female;28
2010-03-22;0;Male;39
2010-03-22;1;Female;6
2010-03-22;1;Male;11
2010-03-22;2;Female;2
2010-03-22;2;Male;2
2010-03-22;3;Female;1
2010-03-23;0;Female;22
2010-03-23;0;Male;37
2010-03-23;1;Female;5
2010-03-23;1;Male;5
2010-03-23;2;Female;1
2010-03-23;2;Male;3
2010-03-23;4;Male;1
2010-03-24;0;Female;20
2010-03-24;0;Male;25
2010-03-24;1;Female;4
2010-03-24;2;Female;2
2010-03-25;0;Female;23
2010-03-25;0;Male;28
2010-03-25;1;Female;3
2010-03-25;1;Male;5
2010-03-26;0;Female;19
2010-03-26;0;Male;26
2010-03-26;1;Female;4
2010-03-26;1;Male;3
2010-03-26;3;Female;1
2010-03-27;0;Female;1
2010-03-27;0;Male;2
2010-03-28;0;Male;2
2010-03-28;1;Female;1
2010-03-28;1;Male;1
2010-03-28;3;Male;1
2010-03-29;0;Female;22
2010-03-29;0;Male;31
2010-03-29;1;Female;6
2010-03-29;1;Male;5
2010-03-29;2;Female;2
2010-03-29;2;Male;2
2010-03-29;3;Female;2
2010-03-29;3;Male;2
2010-03-29;4;Female;1
2010-03-30;0;Female;19
2010-03-30;0;Male;34
2010-03-30;1;Female;5
2010-03-30;1;Male;3
2010-03-30;2;Male;1
2010-03-30;3;Female;1
2010-03-30;3;Male;1
2010-03-30;4;Female;1
2010-03-30;4;Male;3
2010-03-31;0;Female;11
2010-03-31;0;Male;22
2010-03-31;1;Female;3
2010-03-31;1;Male;4
2010-03-31;3;Female;1
2010-04-01;0;Female;15
2010-04-01;0;Male;22
2010-04-01;1;Female;4
2010-04-01;1;Male;5
2010-04-01;2;Female;2
2010-04-01;2;Male;1
2010-04-02;0;Female;2
2010-04-02;0;Male;1
2010-04-03;0;Female;2
2010-04-03;0;Male;8
2010-04-03;2;Female;1
2010-04-04;0;Female;3
2010-04-04;0;Male;2
2010-04-04;2;Female;1
2010-04-05;0;Female;2
2010-04-05;0;Male;7
2010-04-05;1;Female;1
2010-04-05;1;Male;2
2010-04-06;0;Female;28
2010-04-06;0;Male;57
2010-04-06;1;Female;4
2010-04-06;1;Male;9
2010-04-06;2;Female;1
2010-04-07;0;Female;22
2010-04-07;0;Male;30
2010-04-07;1;Female;3
2010-04-07;1;Male;4
2010-04-07;4;Female;1
2010-04-08;0;Female;21
2010-04-08;0;Male;22
2010-04-08;1;Female;4
2010-04-08;1;Male;1
2010-04-08;3;Male;1
2010-04-08;4;Male;1
2010-04-09;0;Female;19
2010-04-09;0;Male;36
2010-04-09;1;Female;1
2010-04-09;1;Male;1
2010-04-09;2;Female;1
2010-04-09;2;Male;1
2010-04-09;3;Male;1
2010-04-10;0;Female;4
2010-04-10;0;Male;3
2010-04-10;1;Female;1
2010-04-11;0;Female;1
2010-04-11;0;Male;3
2010-04-12;0;Female;21
2010-04-12;0;Male;26
2010-04-12;1;Female;2
2010-04-12;1;Male;2
2010-04-12;2;Female;1
2010-04-12;2;Male;1
2010-04-12;3;Male;1
2010-04-13;0;Female;12
2010-04-13;0;Male;34
2010-04-13;1;Female;1
2010-04-13;1;Male;2
2010-04-13;2;Female;1
2010-04-13;2;Male;1
2010-04-13;3;Male;3
2010-04-14;0;Female;15
2010-04-14;0;Male;17
2010-04-14;1;Female;1
2010-04-14;1;Male;1
2010-04-14;2;Female;1
2010-04-14;2;Male;2
2010-04-14;4;Male;1
2010-04-15;0;Female;15
2010-04-15;0;Male;18
2010-04-15;1;Female;2
2010-04-15;1;Male;2
2010-04-15;2;Female;1
2010-04-15;4;Male;1
2010-04-16;0;Female;12
2010-04-16;0;Male;35
2010-04-16;1;Female;1
2010-04-16;1;Male;5
2010-04-16;2;Female;2
2010-04-16;3;Male;1
2010-04-17;0;Male;1
2010-04-17;1;Female;1
2010-04-17;2;Male;1
2010-04-18;0;Male;2
2010-04-18;1;Female;1
2010-04-18;4;Female;1
2010-04-19;0;Female;13
2010-04-19;0;Male;27
2010-04-19;1;Female;3
2010-04-19;1;Male;3
2010-04-19;2;Female;1
2010-04-19;2;Male;2
2010-04-20;0;Female;14
2010-04-20;0;Male;22
2010-04-20;1;Female;4
2010-04-20;1;Male;4
2010-04-20;2;Female;3
2010-04-20;3;Female;2
2010-04-20;4;Female;1
2010-04-21;0;Female;11
2010-04-21;0;Male;18
2010-04-21;1;Female;1
2010-04-21;1;Male;1
2010-04-21;3;Female;1
2010-04-22;0;Female;15
2010-04-22;0;Male;33
2010-04-22;1;Female;3
2010-04-22;1;Male;4
2010-04-22;2;Female;1
2010-04-22;2;Male;2
2010-04-22;3;Male;1
2010-04-23;0;Female;16
2010-04-23;0;Male;17
2010-04-23;1;Female;2
2010-04-23;1;Male;5
2010-04-23;2;Male;1
2010-04-23;3;Female;1
2010-04-24;0;Male;2
2010-04-25;0;Female;3
2010-04-25;0;Male;3
2010-04-25;2;Female;1
2010-04-25;2;Male;1
2010-04-26;0;Female;14
2010-04-26;0;Male;32
2010-04-26;1;Female;2
2010-04-26;1;Male;4
2010-04-26;2;Female;1
2010-04-26;2;Male;1
2010-04-26;3;Female;2
2010-04-27;0;Female;20
2010-04-27;0;Male;23
2010-04-27;1;Male;6
2010-04-27;2;Male;1
2010-04-27;4;Female;1
2010-04-28;0;Female;8
2010-04-28;0;Male;20
2010-04-28;1;Female;2
2010-04-28;1;Male;4
2010-04-28;2;Female;2
2010-04-28;2;Male;1
2010-04-28;4;Female;3
2010-04-29;0;Female;19
2010-04-29;0;Male;20
2010-04-29;1;Female;4
2010-04-29;1;Male;3
2010-04-29;2;Female;1
2010-04-29;2;Male;1
2010-04-29;4;Male;1
2010-04-30;0;Female;12
2010-04-30;0;Male;16
2010-04-30;1;Female;1
2010-04-30;1;Male;2
2010-05-01;0;Female;3
2010-05-01;0;Male;2
2010-05-03;0;Female;18
2010-05-03;0;Male;25
2010-05-03;1;Female;7
2010-05-03;1;Male;3
2010-05-03;2;Male;2
2010-05-03;3;Male;1
2010-05-04;0;Female;14
2010-05-04;0;Male;23
2010-05-04;1;Female;1
2010-05-04;1;Male;1
2010-05-04;2;Female;1
2010-05-04;2;Male;1
2010-05-04;3;Male;1
2010-05-05;0;Female;16
2010-05-05;0;Male;10
2010-05-05;1;Female;4
2010-05-05;1;Male;3
2010-05-05;2;Female;1
2010-05-05;2;Male;1
2010-05-05;3;Male;2
2010-05-05;4;Female;1
2010-05-06;0;Female;8
2010-05-06;0;Male;18
2010-05-06;1;Male;2
2010-05-06;3;Male;2
2010-05-07;0;Female;15
2010-05-07;0;Male;16
2010-05-07;1;Female;2
2010-05-07;1;Male;3
2010-05-07;3;Female;1
2010-05-08;0;Female;3
2010-05-08;0;Male;1
2010-05-08;1;Female;2
2010-05-08;1;Male;1
2010-05-09;0;Female;1
2010-05-09;0;Male;2
2010-05-10;0;Female;17
2010-05-10;0;Male;11
2010-05-10;1;Female;3
2010-05-10;1;Male;3
2010-05-10;3;Female;1
2010-05-11;0;Female;9
2010-05-11;0;Male;21
2010-05-11;1;Female;2
2010-05-11;1;Male;1
2010-05-11;2;Male;1
2010-05-12;0;Female;7
2010-05-12;0;Male;17
2010-05-12;1;Female;2
2010-05-12;1;Male;2
2010-05-12;2;Female;1
2010-05-12;3;Female;1
2010-05-13;0;Female;12
2010-05-13;0;Male;15
2010-05-13;1;Female;2
2010-05-13;1;Male;2
2010-05-13;2;Female;1
2010-05-13;2;Male;1
2010-05-13;3;Female;1
2010-05-14;0;Female;7
2010-05-14;0;Male;12
2010-05-14;1;Female;2
2010-05-14;1;Male;2
2010-05-14;2;Female;1
2010-05-14;4;Female;1
2010-05-14;4;Male;1
2010-05-15;0;Female;3
2010-05-15;0;Male;7
2010-05-15;1;Female;2
2010-05-15;1;Male;1
2010-05-15;4;Male;1
2010-05-16;0;Male;1
2010-05-17;0;Female;11
2010-05-17;0;Male;24
2010-05-17;1;Female;3
2010-05-17;1;Male;2
2010-05-17;2;Female;1
2010-05-17;3;Female;1
2010-05-17;4;Male;1
2010-05-18;0;Female;7
2010-05-18;0;Male;16
2010-05-18;1;Female;3
2010-05-18;1;Male;2
2010-05-18;2;Female;1
2010-05-19;0;Female;9
2010-05-19;0;Male;19
2010-05-19;1;Female;1
2010-05-19;1;Male;3
2010-05-19;3;Female;1
2010-05-19;3;Male;1
2010-05-20;0;Female;9
2010-05-20;0;Male;10
2010-05-20;1;Female;1
2010-05-20;1;Male;3
2010-05-20;4;Female;1
2010-05-21;0;Female;10
2010-05-21;0;Male;17
2010-05-21;1;Female;3
2010-05-21;1;Male;5
2010-05-21;2;Male;4
2010-05-21;3;Male;2
2010-05-22;0;Male;2
2010-05-22;1;Male;1
2010-05-24;0;Female;6
2010-05-24;0;Male;8
2010-05-24;2;Female;1
2010-05-25;0;Female;7
2010-05-25;0;Male;19
2010-05-25;1;Female;5
2010-05-25;1;Male;4
2010-05-25;2;Female;1
2010-05-25;3;Male;1
2010-05-26;0;Female;11
2010-05-26;0;Male;16
2010-05-26;1;Male;6
2010-05-26;2;Female;1
2010-05-26;2;Male;1
2010-05-26;3;Male;1
2010-05-27;0;Female;7
2010-05-27;0;Male;17
2010-05-27;1;Female;3
2010-05-27;1;Male;1
2010-05-27;3;Male;1
2010-05-28;0;Female;9
2010-05-28;0;Male;12
2010-05-28;2;Female;1
2010-05-28;2;Male;1
2010-05-29;0;Male;3
2010-05-30;0;Male;1
2010-05-30;2;Male;1
2010-05-31;0;Female;14
2010-05-31;0;Male;15
2010-05-31;1;Female;5
2010-05-31;1;Male;2
2010-05-31;2;Female;1
2010-05-31;2;Male;1
2010-06-01;0;Female;8
2010-06-01;0;Male;9
2010-06-01;1;Female;5
2010-06-01;1;Male;5
2010-06-01;2;Female;1
2010-06-01;4;Male;1
2010-06-02;0;Female;5
2010-06-02;0;Male;13
2010-06-02;1;Female;1
2010-06-02;1;Male;2
2010-06-02;2;Female;1
2010-06-02;2;Male;1
2010-06-03;0;Female;3
2010-06-03;0;Male;12
2010-06-03;1;Female;4
2010-06-03;1;Male;1
2010-06-03;2;Male;2
2010-06-03;3;Female;1
2010-06-04;0;Female;1
2010-06-04;0;Male;9
2010-06-04;1;Female;3
2010-06-04;1;Male;1
2010-06-04;2;Male;1
2010-06-04;4;Male;1
2010-06-05;0;Male;1
2010-06-06;1;Male;1
2010-06-07;0;Female;6
2010-06-07;0;Male;16
2010-06-07;1;Female;1
2010-06-07;1;Male;2
2010-06-07;2;Female;3
2010-06-07;2;Male;1
2010-06-07;3;Female;1
2010-06-07;4;Female;2
2010-06-08;0;Female;6
2010-06-08;0;Male;11
2010-06-08;1;Female;1
2010-06-08;1;Male;1
2010-06-08;3;Male;2
2010-06-08;4;Male;1
2010-06-09;0;Female;8
2010-06-09;0;Male;15
2010-06-09;1;Female;5
2010-06-09;1;Male;2
2010-06-09;2;Female;2
2010-06-09;2;Male;1
2010-06-09;3;Male;1
2010-06-10;0;Female;10
2010-06-10;0;Male;14
2010-06-10;1;Female;3
2010-06-10;1;Male;3
2010-06-10;3;Female;1
2010-06-11;0;Female;7
2010-06-11;0;Male;7
2010-06-11;1;Male;5
2010-06-12;0;Female;1
2010-06-12;0;Male;2
2010-06-13;0;Male;1
2010-06-13;2;Male;1
2010-06-14;0;Female;7
2010-06-14;0;Male;12
2010-06-14;1;Female;4
2010-06-14;1;Male;3
2010-06-14;2;Female;1
2010-06-14;2;Male;1
2010-06-14;3;Male;1
2010-06-14;4;Male;1
2010-06-15;0;Female;6
2010-06-15;0;Male;12
2010-06-15;1;Female;2
2010-06-15;1;Male;3
2010-06-15;2;Male;1
2010-06-16;0;Female;4
2010-06-16;0;Male;4
2010-06-16;1;Female;4
2010-06-16;1;Male;1
2010-06-16;2;Male;1
2010-06-16;4;Female;1
2010-06-17;0;Female;6
2010-06-17;0;Male;17
2010-06-17;1;Female;5
2010-06-17;1;Male;1
2010-06-17;2;Female;1
2010-06-18;0;Female;5
2010-06-18;0;Male;6
2010-06-18;1;Female;3
2010-06-18;1;Male;2
2010-06-18;2;Female;1
2010-06-18;2;Male;1
2010-06-19;0;Female;1
2010-06-19;0;Male;1
2010-06-19;3;Female;1
2010-06-20;0;Female;1
2010-06-20;0;Male;1
2010-06-20;1;Female;1
2010-06-20;1;Male;1
2010-06-21;0;Female;10
2010-06-21;0;Male;12
2010-06-21;1;Female;2
2010-06-21;3;Male;1
2010-06-22;0;Female;8
2010-06-22;0;Male;9
2010-06-22;1;Female;3
2010-06-22;1;Male;4
2010-06-22;2;Female;1
2010-06-22;2;Male;2
2010-06-22;4;Female;1
2010-06-23;0;Female;6
2010-06-23;0;Male;6
2010-06-23;1;Female;2
2010-06-23;1;Male;2
2010-06-23;2;Male;1
2010-06-24;0;Female;3
2010-06-25;0;Female;8
2010-06-25;0;Male;11
2010-06-25;1;Female;3
2010-06-25;1;Male;3
2010-06-25;2;Male;1
2010-06-25;3;Male;1
2010-06-26;0;Female;1
2010-06-26;0;Male;2
2010-06-27;1;Male;1
2010-06-27;2;Female;1
2010-06-28;0;Female;8
2010-06-28;0;Male;19
2010-06-28;1;Female;3
2010-06-28;1;Male;6
2010-06-28;2;Male;2
2010-06-28;3;Female;1
2010-06-28;4;Female;2
2010-06-29;0;Female;5
2010-06-29;0;Male;6
2010-06-29;1;Female;1
2010-06-29;1;Male;2
2010-06-29;2;Female;1
2010-06-29;2;Male;1
2010-06-29;3;Male;1
2010-06-29;4;Male;1
2010-06-30;0;Female;3
2010-06-30;0;Male;15
2010-06-30;1;Female;3
2010-06-30;1;Male;1
2010-06-30;2;Male;2
2010-07-01;0;Female;3
2010-07-01;0;Male;8
2010-07-01;1;Female;1
2010-07-01;1;Male;5
2010-07-01;2;Female;1
2010-07-01;2;Male;1
2010-07-01;3;Male;1
2010-07-01;4;Male;1
2010-07-02;0;Female;3
2010-07-02;0;Male;6
2010-07-02;1;Female;1
2010-07-02;1;Male;1
2010-07-02;3;Male;1
2010-07-02;4;Female;1
2010-07-03;0;Male;2
2010-07-03;1;Male;1
2010-07-04;0;Male;3
2010-07-05;0;Female;8
2010-07-05;0;Male;7
2010-07-05;1;Female;3
2010-07-05;1;Male;1
2010-07-06;0;Female;9
2010-07-06;0;Male;5
2010-07-06;1;Male;4
2010-07-06;2;Male;1
2010-07-06;3;Female;1
2010-07-06;3;Male;1
2010-07-07;0;Male;9
2010-07-07;1;Female;2
2010-07-07;1;Male;6
2010-07-07;2;Male;1
2010-07-07;3;Female;1
2010-07-07;4;Female;1
2010-07-07;4;Male;1
2010-07-08;0;Female;4
2010-07-08;0;Male;3
2010-07-08;2;Male;1
2010-07-09;0;Female;5
2010-07-09;0;Male;2
2010-07-09;1;Female;1
2010-07-09;1;Male;2
2010-07-11;2;Male;1
2010-07-12;0;Female;7
2010-07-12;0;Male;7
2010-07-13;0;Female;3
2010-07-13;0;Male;9
2010-07-13;1;Female;1
2010-07-13;1;Male;5
2010-07-13;2;Male;1
2010-07-14;0;Male;1
2010-07-14;1;Female;3
2010-07-14;1;Male;2
2010-07-15;0;Female;2
2010-07-15;0;Male;3
2010-07-15;1;Female;1
2010-07-15;1;Male;2
2010-07-15;2;Female;1
2010-07-16;0;Female;3
2010-07-16;0;Male;2
2010-07-16;1;Male;3
2010-07-16;2;Male;1
2010-07-16;3;Female;1
2010-07-16;3;Male;1
2010-07-17;0;Male;1
2010-07-17;1;Female;1
2010-07-18;2;Female;1
2010-07-19;0;Female;6
2010-07-19;0;Male;15
2010-07-19;1;Female;2
2010-07-19;1;Male;3
2010-07-19;3;Female;1
2010-07-19;3;Male;2
2010-07-20;0;Female;2
2010-07-20;0;Male;6
2010-07-20;1;Male;4
2010-07-20;4;Male;1
2010-07-21;0;Female;2
2010-07-21;0;Male;6
2010-07-22;0;Female;4
2010-07-22;0;Male;3
2010-07-22;1;Male;3
2010-07-22;2;Male;1
2010-07-23;0;Male;6
2010-07-23;1;Male;1
2010-07-24;1;Female;1
2010-07-26;0;Female;4
2010-07-26;0;Male;7
2010-07-26;1;Female;1
2010-07-26;1;Male;1
2010-07-26;2;Male;3
2010-07-27;0;Female;3
2010-07-27;0;Male;10
2010-07-27;1;Female;1
2010-07-27;1;Male;1
2010-07-27;2;Male;1
2010-07-27;3;Female;1
2010-07-28;0;Female;5
2010-07-28;0;Male;2
2010-07-28;1;Male;4
2010-07-29;0;Female;1
2010-07-29;0;Male;9
2010-07-29;1;Male;1
2010-07-29;2;Female;1
2010-07-30;0;Female;2
2010-07-30;0;Male;7
2010-07-30;1;Female;1
2010-07-30;1;Male;5
2010-07-30;2;Female;1
2010-07-30;2;Male;1
2010-07-30;4;Female;1
2010-07-31;0;Female;1
2010-08-02;0;Female;1
2010-08-02;0;Male;12
2010-08-02;1;Male;4
2010-08-02;2;Male;1
2010-08-03;0;Female;1
2010-08-03;0;Male;4
2010-08-03;1;Male;1
2010-08-03;3;Male;1
2010-08-04;0;Female;2
2010-08-04;0;Male;3
2010-08-04;1;Female;1
2010-08-04;1;Male;3
2010-08-04;2;Male;1
2010-08-04;4;Male;1
2010-08-05;0;Female;4
2010-08-05;0;Male;3
2010-08-05;1;Female;2
2010-08-05;1;Male;3
2010-08-06;0;Female;3
2010-08-06;0;Male;5
2010-08-06;1;Male;4
2010-08-07;0;Female;1
2010-08-09;0;Female;4
2010-08-09;0;Male;8
2010-08-09;1;Female;1
2010-08-09;1;Male;1
2010-08-09;2;Male;1
2010-08-10;0;Female;3
2010-08-10;0;Male;3
2010-08-10;2;Male;1
2010-08-11;0;Male;10
2010-08-11;2;Female;1
2010-08-11;2;Male;1
2010-08-12;0;Female;1
2010-08-12;0;Male;1
2010-08-12;1;Female;3
2010-08-12;3;Male;1
2010-08-13;0;Female;4
2010-08-13;0;Male;6
2010-08-13;1;Female;2
2010-08-13;1;Male;1
2010-08-13;2;Male;1
2010-08-14;0;Female;1
2010-08-15;0;Male;2
2010-08-15;1;Male;1
2010-08-16;0;Female;10
2010-08-16;0;Male;8
2010-08-16;1;Male;2
2010-08-16;2;Female;1
2010-08-16;3;Female;1
2010-08-17;0;Female;6
2010-08-17;0;Male;4
2010-08-17;1;Female;1
2010-08-17;1;Male;1
2010-08-17;2;Male;1
2010-08-17;4;Female;1
2010-08-18;0;Female;3
2010-08-18;0;Male;6
2010-08-18;1;Female;1
2010-08-19;0;Female;3
2010-08-19;0;Male;10
2010-08-19;1;Male;1
2010-08-20;0;Female;4
2010-08-20;0;Male;8
2010-08-20;1;Female;2
2010-08-20;1;Male;2
2010-08-21;0;Female;4
2010-08-21;0;Male;1
2010-08-21;1;Male;2
2010-08-22;0;Female;1
2010-08-22;1;Male;1
2010-08-22;4;Female;1
2010-08-23;0;Female;3
2010-08-23;0;Male;11
2010-08-23;1;Female;2
2010-08-23;1;Male;1
2010-08-24;0;Female;8
2010-08-24;0;Male;3
2010-08-24;1;Female;1
2010-08-24;1;Male;2
2010-08-25;0;Female;5
2010-08-25;0;Male;4
2010-08-25;1;Female;2
2010-08-25;1;Male;5
2010-08-26;0;Female;4
2010-08-26;0;Male;5
2010-08-26;1;Female;2
2010-08-26;2;Male;2
2010-08-26;3;Female;1
2010-08-27;0;Female;5
2010-08-27;0;Male;13
2010-08-27;1;Male;4
2010-08-28;0;Male;1
2010-08-28;1;Male;4
2010-08-28;3;Female;1
2010-08-30;0;Female;12
2010-08-30;0;Male;8
2010-08-30;1;Female;2
2010-08-30;1;Male;1
2010-08-30;2;Male;1
2010-08-30;3;Female;1
2010-08-30;4;Female;1
2010-08-30;4;Male;1
2010-08-31;0;Male;8
2010-08-31;1;Female;3
2010-08-31;1;Male;3
2010-09-01;0;Female;1
2010-09-01;0;Male;9
2010-09-01;1;Female;1
2010-09-01;3;Female;1
2010-09-01;4;Male;1
2010-09-02;0;Male;7
2010-09-02;1;Male;4
2010-09-02;2;Male;1
2010-09-02;3;Female;1
2010-09-03;0;Female;2
2010-09-03;0;Male;9
2010-09-03;1;Female;3
2010-09-03;1;Male;1
2010-09-03;2;Male;1
2010-09-03;4;Male;1
2010-09-04;0;Male;1
2010-09-04;1;Female;1
2010-09-04;1;Male;4
2010-09-04;3;Male;1
2010-09-04;4;Male;1
2010-09-05;1;Female;2
2010-09-05;1;Male;1
2010-09-05;3;Male;1
2010-09-06;0;Female;8
2010-09-06;0;Male;8
2010-09-06;1;Female;3
2010-09-06;1;Male;3
2010-09-06;3;Female;1
2010-09-07;0;Female;6
2010-09-07;0;Male;11
2010-09-07;1;Female;1
2010-09-07;1;Male;1
2010-09-07;2;Female;1
2010-09-07;2;Male;2
2010-09-08;0;Female;5
2010-09-08;0;Male;4
2010-09-08;1;Female;1
2010-09-08;1;Male;3
2010-09-08;2;Female;1
2010-09-08;2;Male;1
2010-09-08;3;Male;1
2010-09-09;0;Female;4
2010-09-09;0;Male;9
2010-09-09;1;Female;2
2010-09-09;1;Male;2
2010-09-10;0;Female;7
2010-09-10;0;Male;9
2010-09-10;1;Female;1
2010-09-10;1;Male;3
2010-09-11;0;Male;2
2010-09-12;0;Female;1
2010-09-12;2;Male;2
2010-09-13;0;Female;5
2010-09-13;0;Male;9
2010-09-13;1;Female;3
2010-09-13;1;Male;4
2010-09-13;2;Female;2
2010-09-13;2;Male;2
2010-09-13;4;Female;1
2010-09-14;0;Female;4
2010-09-14;0;Male;16
2010-09-14;1;Female;2
2010-09-14;1;Male;3
2010-09-14;2;Female;1
2010-09-14;2;Male;4
2010-09-14;4;Male;1
2010-09-15;0;Female;14
2010-09-15;0;Male;19
2010-09-15;1;Male;11
2010-09-15;2;Female;2
2010-09-15;3;Male;1
2010-09-16;0;Female;8
2010-09-16;0;Male;15
2010-09-16;1;Female;4
2010-09-16;1;Male;6
2010-09-16;2;Female;2
2010-09-16;3;Male;1
2010-09-17;0;Female;9
2010-09-17;0;Male;22
2010-09-17;1;Female;3
2010-09-17;1;Male;5
2010-09-17;2;Female;2
2010-09-17;2;Male;6
2010-09-18;0;Female;3
2010-09-18;0;Male;2
2010-09-18;1;Female;2
2010-09-18;1;Male;2
2010-09-19;0;Male;2
2010-09-19;1;Female;4
2010-09-19;1;Male;2
2010-09-19;3;Male;1
2010-09-20;0;Female;25
2010-09-20;0;Male;25
2010-09-20;1;Female;11
2010-09-20;1;Male;16
2010-09-20;2;Female;2
2010-09-20;2;Male;4
2010-09-20;3;Male;3
2010-09-20;4;Male;1
2010-09-21;0;Female;8
2010-09-21;0;Male;27
2010-09-21;1;Female;3
2010-09-21;1;Male;14
2010-09-21;2;Male;3
2010-09-21;3;Female;1
2010-09-21;3;Male;1
2010-09-21;4;Female;1
2010-09-22;0;Female;7
2010-09-22;0;Male;29
2010-09-22;1;Female;2
2010-09-22;1;Male;7
2010-09-22;2;Female;2
2010-09-22;2;Male;1
2010-09-23;0;Female;12
2010-09-23;0;Male;20
2010-09-23;1;Female;4
2010-09-23;1;Male;11
2010-09-23;2;Female;2
2010-09-23;3;Female;1
2010-09-24;0;Female;16
2010-09-24;0;Male;25
2010-09-24;1;Female;4
2010-09-24;1;Male;8
2010-09-24;2;Female;2
2010-09-24;2;Male;2
2010-09-24;3;Female;1
2010-09-25;0;Female;1
2010-09-25;0;Male;2
2010-09-26;0;Male;2
2010-09-27;0;Female;9
2010-09-27;0;Male;28
2010-09-27;1;Female;1
2010-09-27;1;Male;5
2010-09-27;2;Female;2
2010-09-27;2;Male;1
2010-09-27;3;Female;4
2010-09-27;3;Male;1
2010-09-28;0;Female;12
2010-09-28;0;Male;17
2010-09-28;1;Female;2
2010-09-28;1;Male;4
2010-09-28;2;Female;2
2010-09-28;3;Male;2
2010-09-29;0;Female;15
2010-09-29;0;Male;23
2010-09-29;1;Female;4
2010-09-29;1;Male;7
2010-09-29;2;Female;3
2010-09-29;2;Male;2
2010-09-29;4;Female;1
2010-09-30;0;Female;10
2010-09-30;0;Male;23
2010-09-30;1;Female;7
2010-09-30;1;Male;8
2010-09-30;2;Female;1
2010-09-30;2;Male;4
